PROFILE_ID,MONTH_BALANCE,BEGINNING_TOTAL_HOLDINGS_GBP,END_TOTAL_HOLDINGS_GBP,BEGINNING_EQUITY_GBP,END_EQUITY_GBP,BEGINNING_INTEREST_GBP,END_INTEREST_GBP
36896731,2023-06-01,"218,74","13,43",,,,
35355244,2023-06-01,0,0,,,,
36473365,2023-06-01,0,0,,,,
35681541,2023-06-01,"52007,76","1484,89",,,,
36915606,2023-04-01,0,0,,,,
36605635,2023-03-01,0,0,,,,
36640090,2023-02-01,,0,,,,
37712517,2023-04-01,0,0,,,,
35952923,2023-02-01,,0,,,,
35424739,2023-03-01,0,0,,,,
37589484,2023-04-01,0,0,,,,
35995586,2023-06-01,"8,67","8,67",,,,
35992693,2023-06-01,0,0,,,,
38221543,2023-03-01,,0,,,,
37288057,2023-04-01,,20,,,,
37845736,2023-03-01,,"157,04",,,,
38162435,2023-04-01,0,0,,,,
37031427,2023-05-01,15,15,,,,
40030436,2023-06-01,20,20,,,,
38323159,2023-06-01,0,0,,,,
35863613,2023-05-01,20,"48,61",,,,
36272408,2023-04-01,"482,25","88,48",,,,
36321474,2023-01-01,,20,,,,
36616726,2023-05-01,"0,44","0,42",,,,
36021288,2023-05-01,1,1,,,,
36296562,2023-03-01,0,0,,,,
36039953,2023-03-01,0,40,,,,
39365627,2023-05-01,0,0,,,,
37600862,2023-04-01,0,0,,,,
36484310,2023-04-01,0,0,,,,
39744312,2023-05-01,,0,,,,
38155969,2023-05-01,"557,64","657,81",,,,
35380517,2023-05-01,0,0,,,,
40189772,2023-06-01,0,"4,61",,,,
37575875,2023-05-01,0,0,,,,
35573515,2023-02-01,"4595,14","2218,1",,,,
36140164,2023-05-01,0,0,,,,
37868364,2023-06-01,20,20,,,,
36685743,2023-06-01,0,0,,,,
36189444,2023-01-01,,20,,,,
38475646,2023-06-01,"19,24","18,52",,,,
35778380,2023-06-01,"3,03","3,03",,,,
37683639,2023-06-01,20,20,,,,
40220770,2023-06-01,,0,,,,
35349562,2023-03-01,0,0,,,,
41097901,2023-06-01,,0,,,,
36570991,2023-02-01,,0,,,,
35999764,2023-04-01,"105,79","11,82",,,,
35638750,2023-02-01,"28,61","30,72",,,,
36995553,2023-06-01,"25792,97","25868,03",,,,
36136949,2023-06-01,"3,06","3,04",,,,
36178316,2023-02-01,0,"222,98",,,,
38111267,2023-06-01,"265,5","1459,3",,,,
41030045,2023-06-01,,0,,,,
37278425,2023-06-01,"226,65","143,38",,,,
39463697,2023-06-01,"74,8","30,55",,,,
38209159,2023-06-01,"90,7","72,34",,,,
37165974,2023-04-01,100,200,,,,
38521295,2023-04-01,,"2954,06",,,,
37442963,2023-03-01,,0,,,,
35454844,2023-04-01,"210,5","0,5",,,,
38814565,2023-04-01,,0,,,,
36395236,2023-04-01,0,0,,,,
37322739,2023-05-01,"15327,37","18691,3",,,,
38416957,2023-04-01,,"1,48",,,,
37286708,2023-05-01,0,0,,,,
35483068,2023-04-01,"43,39","9,65",,,,
36484310,2023-02-01,,0,,,,
35481617,2023-06-01,"5,04","5,04",,,,
36726849,2023-02-01,,"914,4",,,,
35807573,2023-02-01,0,0,,,,
36102936,2023-03-01,0,0,,,,
36731812,2023-02-01,,0,,,,
37192572,2023-04-01,11,11,,,,
39493635,2023-06-01,20,"108,3",,,,
37302111,2023-03-01,,20,,,,
35675451,2023-01-01,,"113,77",,,,
37740657,2023-04-01,0,0,,,,
36903405,2023-02-01,,"43,5",,,,
38155969,2023-03-01,,"36,31",,,,
38243672,2023-05-01,"4305,92","3137,87",,,,
36474924,2023-05-01,"1,42",0,,,,
39140004,2023-05-01,0,"0,04",,,,
36176329,2023-03-01,"8,46","8,46",,,,
36724607,2023-04-01,0,0,,,,
36157137,2023-05-01,35,"10,49",,,,
37903630,2023-06-01,0,0,,,,
36524613,2023-06-01,"39,91","39,64",,,,
37197817,2023-06-01,,0,,,,
38028020,2023-04-01,0,"91,33",,,,
36903405,2023-06-01,"43,5","43,5",,,,
38528824,2023-06-01,0,"4,95",,,,
38300946,2023-06-01,"22,43","35,53",,,,
36380574,2023-06-01,0,"906,1",,,,
40344859,2023-06-01,,1,,,,
36405079,2023-06-01,0,0,,,,
37821897,2023-06-01,10,"-0,9",,,,
36319535,2023-05-01,0,0,,,,
35910128,2023-03-01,"2,63","0,63",,,,
38365485,2023-03-01,,"17,01",,,,
36764594,2023-02-01,,20,,,,
37447504,2023-06-01,"0,8","7,99",,,,
37650064,2023-03-01,,0,,,,
36279056,2023-01-01,,0,,,,
38557266,2023-06-01,"4,75","4,75",,,,
40671013,2023-06-01,,"1,83",,,,
37566723,2023-05-01,0,"803,66",,,,
37693974,2023-05-01,240,"234,89",,,,
35659048,2023-06-01,"110,91","118,23",,,,
35363978,2023-06-01,0,0,,,,
38320587,2023-06-01,"163,04","362,82",,,,
35453488,2023-06-01,0,0,,,,
39985598,2023-06-01,10,10,,,,
40133899,2023-06-01,798,"603,97",,,,
36188794,2023-06-01,"178,16","160,86",,,,
38622671,2023-06-01,0,0,,,,
38299872,2023-06-01,20,0,,,,
37820824,2023-06-01,"31,35","852,59",,,,
40536347,2023-06-01,,1,,,,
37167001,2023-06-01,"26,32","26,37",,,,
36415312,2023-02-01,,"91,48",,,,
39003205,2023-05-01,"5,5","5,5",,,,
40151018,2023-06-01,0,0,,,,
37700449,2023-05-01,"593,49","173,36",,,,
37169340,2023-05-01,"-0,17","-0,17",,,,
35523988,2023-03-01,"6,51","11,25",,"9,67",,
35402184,2023-06-01,,0,,,,
37481565,2023-03-01,,"10,5",,,,
38356525,2023-05-01,"4,55","4,55",,,,
38383070,2023-06-01,"313,62","314,54",,,,
40419585,2023-06-01,1,0,,,,
36101244,2023-06-01,20,20,,,,
40801001,2023-06-01,,0,,,,
37468831,2023-04-01,"39,66","41,63",,,,
38708077,2023-05-01,80,0,,,,
37207574,2023-03-01,0,"32,02",,,,
35605141,2023-05-01,0,0,,,,
39527000,2023-05-01,,0,,,,
35754625,2023-03-01,"7,87","7,68",,,,
37800552,2023-05-01,13,13,,,,
36140164,2023-04-01,0,0,,,,
37399862,2023-06-01,0,0,,,,
39302862,2023-06-01,0,0,,,,
35502226,2023-06-01,0,0,,,,
40759884,2023-06-01,,"312,22",,,,
39471890,2023-05-01,,"1193,62",,,,
38085963,2023-04-01,0,0,,,,
38363341,2023-05-01,0,0,,,,
38613692,2023-05-01,0,0,,,,
36616726,2023-06-01,"0,42","180,14",,,,
41355812,2023-06-01,,0,,,,
35776267,2023-03-01,5,5,,,,
37013191,2023-04-01,"0,5","0,5",,,,
35676906,2023-01-01,,"192,58",,,,
37379073,2023-05-01,0,0,,,,
39730170,2023-05-01,,"0,08",,,,
35601228,2023-03-01,0,"1259,09",,,,
38854104,2023-04-01,,0,,,,
35645244,2023-03-01,"1,6","34,05",,,,
35501040,2023-03-01,0,0,,,,
41019068,2023-06-01,,20,,,,
36530982,2023-06-01,"456,3","457,63",,,,
36838143,2023-06-01,"5,56","5,56",,,,
36925571,2023-06-01,0,0,,,,
38486578,2023-06-01,20,20,,,,
37278425,2023-02-01,,6,,,,
39357123,2023-05-01,,"197,26",,,,
36333445,2023-01-01,,50,,,,
37363084,2023-03-01,,"706,59",,,,
36119542,2023-05-01,0,0,,,,
35521764,2023-04-01,0,0,,,,
35845244,2023-03-01,"6,19","6,17",,,,
38295957,2023-06-01,"172,36","155,54",,,,
37785855,2023-05-01,"287,58","5103,88",,,,
36680488,2023-04-01,0,20,,,,
36178316,2023-03-01,"223,12","45,84",,,,
36279056,2023-05-01,0,0,,,,
35419798,2023-03-01,"571,27",90,,,,
39493635,2023-05-01,,20,,,,
39547875,2023-05-01,,"0,64",,,,
36188794,2023-04-01,"773,66","608,56",,,,
36108332,2023-04-01,0,0,,,,
37783655,2023-06-01,0,0,,,,
35577482,2023-06-01,0,0,,,,
38075879,2023-03-01,,0,,,,
35973451,2023-01-01,,"0,01",,,,
40940522,2023-06-01,,"8,75",,,,
35670994,2023-06-01,"20,29","20,29",,,,
37310855,2023-06-01,"63,03","32,25",,,,
38772287,2023-06-01,"93,39","74,4",,,,
36756997,2023-04-01,"167,82","171,86",,,,
37393332,2023-04-01,50,50,,,,
36101244,2023-02-01,20,20,,,,
35969379,2023-03-01,0,"17,01",,,,
35488421,2023-04-01,50,50,,,,
39087150,2023-04-01,,0,,,,
35849189,2023-05-01,"0,73","0,73",,,,
39532482,2023-05-01,,13,,,,
38034202,2023-04-01,20,20,,,,
39541659,2023-05-01,,"19,51",,,,
36725607,2023-02-01,,"7,78",,,,
35640199,2023-02-01,"20,8","315,13",,,,
40763859,2023-06-01,,"598,81",,,,
39880579,2023-06-01,0,"205,65",,,,
35459497,2023-01-01,,"0,91",,,,
39169115,2023-05-01,"8,35","0,9",,,,
38447273,2023-04-01,,0,,,,
38900848,2023-04-01,,0,,,,
35903365,2023-05-01,20,"218,08",,,,
36329302,2023-01-01,,13,,,,
38230752,2023-05-01,0,0,,,,
36783643,2023-05-01,"366,96","5,65",,,,
39797484,2023-05-01,,0,,,,
37689514,2023-04-01,"0,13","0,13",,,,
35636353,2023-04-01,0,0,,,,
36216339,2023-01-01,,0,,,,
35830802,2023-05-01,0,0,,,,
38480193,2023-04-01,,0,,,,
38086652,2023-06-01,0,0,,,,
37936665,2023-06-01,"3,57","4,82",,,,
40743242,2023-06-01,,0,,,,
37499888,2023-06-01,0,0,,,,
35641618,2023-06-01,0,0,,,,
35834172,2023-01-01,,20,,,,
36416464,2023-03-01,"82,12","43,83",,,,
36404215,2023-02-01,,"559,59",,,,
36002666,2023-05-01,"4703,19","6364,35",,,,
37746956,2023-06-01,"7502,34","23595,58",,,,
38391811,2023-06-01,"5052,28","4942,09",,,,
40668916,2023-06-01,,"7,72",,,,
38572061,2023-06-01,"1,89","1,88",,,,
37986112,2023-06-01,5000,5000,,,,
37164352,2023-06-01,"0,58","1,74",,,,
36607082,2023-02-01,,0,,,,
35883400,2023-03-01,0,"11,13",,,,
37827169,2023-03-01,,20,,,,
39359364,2023-04-01,,20,,,,
37762086,2023-04-01,20,20,,,,
37351159,2023-03-01,0,0,,,,
38161070,2023-04-01,"292,67","542,16",,,,
36193155,2023-05-01,250,0,,,,
37928529,2023-05-01,0,0,,,,
38797294,2023-05-01,50,50,,,,
35498422,2023-03-01,,0,,,,
35556377,2023-01-01,,0,,,,
40335607,2023-05-01,,20,,,,
37445880,2023-04-01,7,7,,,,
38678273,2023-06-01,"20,1","0,69","20,1","0,69",,
38329634,2023-05-01,"1,46","1,56",,,,
38929380,2023-06-01,0,0,,,,
38648072,2023-06-01,"67,97","1,58",,,,
36422548,2023-06-01,0,0,,,,
36920588,2023-06-01,"5,43","5,43",,,,
36576302,2023-02-01,,"250,83",,,,
35615821,2023-01-01,,0,,,,
37387417,2023-05-01,"6,58","6,58",,,,
41300272,2023-06-01,,0,,,,
36895115,2023-06-01,"505,13","246,88",,,,
35611038,2023-04-01,"1,22","1,22",,,,
39256340,2023-04-01,,"1,58",,,,
38597921,2023-05-01,"531,83","834,39",,,,
40210344,2023-05-01,,0,,,,
40790762,2023-06-01,,0,,,,
37442963,2023-06-01,0,0,,,,
38652002,2023-06-01,0,0,,,,
37029048,2023-02-01,,0,,,,
39339337,2023-04-01,,20,,,,
39329288,2023-05-01,,0,,,,
37877456,2023-03-01,,3,,,,
36916547,2023-05-01,"118,59","202,2",,,,
39086139,2023-06-01,20,0,,,,
36264730,2023-06-01,"10,19","10,22",,,,
35437645,2023-01-01,,0,,,,
38378211,2023-03-01,,20,,,,
36143425,2023-01-01,,0,,,,
39726156,2023-06-01,20,20,,,,
38780881,2023-06-01,"386,59","387,72",,,,
38449097,2023-06-01,0,0,,,,
35849050,2023-04-01,20,20,,,,
40963357,2023-06-01,,2,,,,
39650648,2023-05-01,,"20559,17",,,,"20473,5"
37986112,2023-03-01,,0,,,,
37795757,2023-04-01,0,0,,,,
36080316,2023-01-01,,0,,,,
36156766,2023-02-01,0,"1695,2",,,,
37668133,2023-04-01,0,0,,,,
37304275,2023-04-01,"1222,71","2162,22",,,,
35638291,2023-03-01,0,0,,,,
37181138,2023-04-01,0,0,,,,
37572787,2023-03-01,,0,,,,
35595229,2023-04-01,0,"1837,39",,,,
36598248,2023-03-01,0,0,,,,
36641737,2023-03-01,0,0,,,,
38017737,2023-04-01,"29,8","23,35",,,,
37785271,2023-05-01,20,20,,,,
39362430,2023-05-01,20,"499,71",,,,
35727668,2023-03-01,"3,94","2,81",,,,
40277659,2023-05-01,,20,,,,
35942286,2023-05-01,"58,53","102,21",,,,
36244736,2023-03-01,0,0,,,,
40785394,2023-06-01,,0,,,,
37095113,2023-05-01,0,0,,,,
36548865,2023-06-01,"64,26","913,06",,,,
36223947,2023-02-01,"3,03","3,45",,,,
36724301,2023-02-01,,0,,,,
39823463,2023-05-01,,"2,9",,,,
36335293,2023-06-01,13,13,,,,
38063492,2023-06-01,"79,33","79,52",,,,
39264896,2023-06-01,0,"1,61",,,,
36680488,2023-06-01,"5,64","5,66",,,,
38245325,2023-03-01,,20,,,,
40522653,2023-06-01,,"247,73",,,,"200,43"
36853476,2023-02-01,,10,,,,
37137890,2023-04-01,0,0,,,,
36651702,2023-05-01,0,0,,,,
40974569,2023-06-01,,20,,,,
39365627,2023-06-01,0,0,,,,
37591248,2023-06-01,0,0,,,,
35892679,2023-04-01,0,0,,,,
36668321,2023-02-01,,"9,52",,,,
39977142,2023-06-01,0,"0,18",,,,
41317873,2023-06-01,,0,,,,
37952493,2023-06-01,"9,66","9,66",,,,
36788946,2023-06-01,20,20,,,,
40373537,2023-06-01,20,20,,,,
37013321,2023-06-01,"391,38","617,93",,,,
36336271,2023-06-01,"888,73","6,4",,,,
37374668,2023-03-01,,0,,,,
37316584,2023-03-01,,0,,,,
35860963,2023-03-01,20,20,,,,
38325914,2023-03-01,,20,,,,
36353528,2023-04-01,20,20,,,,
39339373,2023-06-01,375,3196,,,,
36484310,2023-06-01,0,0,,,,
35842378,2023-02-01,"17,22","17,14",,,,
36002496,2023-05-01,"1,24","1,21",,,,
36645134,2023-04-01,0,0,,,,
36729726,2023-02-01,,"13,24",,,,
38005768,2023-04-01,,20,,,,
35817088,2023-03-01,0,0,,,,
41077157,2023-06-01,,300,,,,
37302680,2023-03-01,20,20,,,,
39204208,2023-06-01,"10,68","10,61",,,,
38339129,2023-06-01,"100,42","33,7",,,,
35584811,2023-04-01,0,0,,,,
37548996,2023-06-01,"39,66","39,78",,,,
35809457,2023-06-01,"174,12","5743,27",,,,
36560833,2023-03-01,0,0,,,,
38937738,2023-05-01,"0,88","0,86",,,,
36546434,2023-02-01,,0,,,,
36653488,2023-05-01,0,0,,,,
35716220,2023-01-01,,0,,,,
38170645,2023-04-01,"29,11","1175,95",,,,
37490143,2023-04-01,0,0,,,,
37696965,2023-05-01,"278,33","276,86",,,,
35909835,2023-05-01,"0,02","200,42",,,,
35529421,2023-04-01,0,0,,,,
38780881,2023-04-01,,"394,56",,,,
39074810,2023-05-01,"49,13","2,67",,,,
36441096,2023-06-01,"861,44","837,37",,,,
37978894,2023-06-01,0,0,,,,
37141019,2023-06-01,0,0,,,,
37421787,2023-03-01,,0,,,,
39691488,2023-05-01,,"117,97",,,,
36931028,2023-05-01,"762,41","176,51",,,,
38319246,2023-04-01,20,"8,88",,,,
37110112,2023-04-01,6,6,,,,
39384594,2023-05-01,13,0,,,,
37625568,2023-05-01,"1,74","1,74",,,,
37452710,2023-05-01,0,0,,,,
36544608,2023-05-01,"1,72","1,96",,,,
35527419,2023-02-01,0,0,,,,
38254758,2023-05-01,0,0,,,,
37977347,2023-04-01,0,0,,,,
35478958,2023-02-01,0,0,,,,
37370082,2023-03-01,,"1027,62",,,,
37730223,2023-05-01,0,0,,,,
36674704,2023-03-01,20,20,,,,
37025517,2023-04-01,"45,27","22,27",,,,
36322796,2023-03-01,"0,07","17,82",,,,
38617848,2023-05-01,0,0,,,,
37167001,2023-02-01,,"26,7",,,,
38136198,2023-05-01,"3032,08","2881,73",,,,
39170019,2023-04-01,,"403,53",,,,
40172583,2023-05-01,,"1,88",,,,
35412884,2023-02-01,"887,31","1221,49",,,,
36343947,2023-02-01,,"884,68",,,,
37342392,2023-04-01,"67,51","64,48",,,,
37839285,2023-04-01,0,1,,,,
38762326,2023-05-01,0,"2,61",,,,
36368341,2023-05-01,"6083,79","7275,79",,,,
36866958,2023-04-01,0,0,,,,
38802329,2023-05-01,"37,31","23,15",,,,
37341364,2023-05-01,0,0,,,,
35969327,2023-03-01,"665,52","0,75",,,,
35900387,2023-01-01,,"26,98",,,,
36235944,2023-05-01,"552,92","602,92",,,,
37577759,2023-03-01,,"875,5",,,,
39296700,2023-04-01,,0,,,,
35416860,2023-05-01,0,0,,,,
35423163,2023-03-01,"101,86","100,75",,,,
36104675,2023-05-01,0,0,,,,
37797390,2023-04-01,0,159,,,,
38929380,2023-04-01,,0,,,,
39153933,2023-05-01,"1099,39","1021,32",,,,
38285411,2023-03-01,,20,,,,
36665233,2023-05-01,0,"486,1",,,,
36376695,2023-03-01,,0,,,,
38677427,2023-04-01,,0,,,,
38207271,2023-03-01,,5,,,,
37521052,2023-04-01,"4,16",0,,,,
36338751,2023-04-01,"2477,66","2867,74",,,,
36686503,2023-03-01,0,0,,,,
35582161,2023-05-01,"50,48","50,48",,,,
39937258,2023-05-01,,"0,9",,,,
38851881,2023-04-01,,0,,,,
36417017,2023-03-01,270,270,,,,
36868147,2023-02-01,,0,,,,
36022066,2023-02-01,"3,4","0,34",,,,
35977147,2023-02-01,,20,,,,
38252480,2023-03-01,,20,,,,
37248964,2023-02-01,,3,,,,
36331623,2023-04-01,0,0,,,,
37379750,2023-03-01,,"884,5",,,,
38524877,2023-04-01,,"1,28",,,,
36407520,2023-04-01,0,0,,,,
38155193,2023-05-01,0,0,,,,
36998578,2023-03-01,0,0,,,,
36231953,2023-05-01,0,0,,,,
35827888,2023-03-01,0,0,,,,
37507420,2023-04-01,1,1,,,,
39077333,2023-05-01,,20,,,,
37063821,2023-03-01,0,0,,,,
39821758,2023-05-01,,"2,46",,,,
39673303,2023-05-01,,0,,,,
37629621,2023-04-01,0,0,,,,
36394445,2023-04-01,"346,02","268,95",,,,
35358809,2023-04-01,0,0,,,,
36000025,2023-01-01,,0,,,,
36526356,2023-05-01,"21,03","14,55",,,,
38832709,2023-04-01,,0,,,,
37650064,2023-04-01,0,0,,,,
36980162,2023-04-01,"510,05","510,05",,,,
37470648,2023-04-01,0,0,,,,
35638291,2023-01-01,,0,,,,
39041621,2023-05-01,"379,21","1394,28",,,,
37869425,2023-03-01,,0,,,,
36362430,2023-02-01,,"10,68",,,,
35709903,2023-03-01,"0,16","124,18",,,,
